"sep=	"
Shimmer_001_TimestampSync_Unix_CAL	Shimmer_001_Accel_LN_X_CAL	Shimmer_001_Accel_LN_Y_CAL	Shimmer_001_Accel_LN_Z_CAL	Shimmer_001_Accel_WR_X_CAL	Shimmer_001_Accel_WR_Y_CAL	Shimmer_001_Accel_WR_Z_CAL	Shimmer_001_Battery_CAL	Shimmer_001_ECG_EMG_Status1_CAL	Shimmer_001_EMG_CH1_24BIT_CAL	Shimmer_001_EMG_CH2_24BIT_CAL	Shimmer_001_Gyro_X_CAL	Shimmer_001_Gyro_Y_CAL	Shimmer_001_Gyro_Z_CAL	Shimmer_001_Mag_X_CAL	Shimmer_001_Mag_Y_CAL	Shimmer_001_Mag_Z_CAL	Shimmer_001_Pressure_BMP180_CAL	Shimmer_001_Temperature_BMP180_CAL	
ms	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	mV	no_units	mV	mV	deg/s	deg/s	deg/s	local_flux	local_flux	local_flux	kPa	Degrees Celsius	
1501507387251.57	0.301204819277108	-0.590361445783133	10.0481927710843	0.147148988350705	0.0490496627835684	9.88841201716738	3967.76556776557	128.0	14.6457151149569	15.2947376523103	0.870229007633588	0.67175572519084	0.183206106870229	-0.258181818181818	0.0981818181818182	-0.0836734693877551	101.334731353348	32.0891612441978	
1501507387271.1	0.301204819277108	-0.602409638554217	10.0602409638554	0.147148988350705	-0.0196198651134273	9.83936235438381	3979.48717948718	128.0	14.5763821891605	15.2917325844446	0.931297709923664	0.656488549618321	-0.106870229007634	-0.246363636363636	0.109090909090909	-0.076530612244898	101.322861863633	32.0891612441978	
1501507387290.63	0.313253012048193	-0.614457831325301	10.0602409638554	0.147148988350705	0.0	9.83936235438381	3961.90476190476	128.0	14.6873533353035	15.2795921102673	0.793893129770992	0.610687022900763	0.152671755725191	-0.248181818181818	0.109090909090909	-0.0918367346938776	101.328796606939	32.0891612441978	
1501507387310.16	0.301204819277108	-0.602409638554217	10.0481927710843	0.176578786020846	-0.00980993255671367	9.89822194972409	3973.62637362637	128.0	14.5771274459911	15.2948578550249	0.870229007633588	0.793893129770992	-0.0152671755725191	-0.256363636363636	0.115454545454545	-0.0785714285714286	101.331763979756	32.0891612441978	
1501507387329.69	0.337349397590361	-0.602409638554217	10.0602409638554	0.147148988350705	0.0196198651134273	9.89822194972409	3973.62637362637	128.0	14.6884351597351	15.2934394629923	0.641221374045801	0.702290076335878	0.198473282442748	-0.251818181818182	0.123636363636364	-0.0785714285714286	101.328796606939	32.0891612441978	
1501507387349.22	0.313253012048193	-0.602409638554217	10.0602409638554	0.166768853464132	0.0196198651134273	9.88841201716738	3958.97435897436	128.0	14.5781611893369	15.2975503958325	0.83969465648855	0.625954198473282	0.244274809160305	-0.257272727272727	0.107272727272727	-0.0846938775510204	101.328796606939	32.0891612441978	
1501507387368.75	0.313253012048193	-0.614457831325301	10.0481927710843	0.196198651134273	0.029429797670141	9.88841201716738	3970.69597069597	128.0	14.6877860650761	15.3116381539867	0.931297709923664	0.67175572519084	0.0916030534351145	-0.242727272727273	0.130909090909091	-0.0744897959183674	101.328796606939	32.0891612441978	
1501507387388.28	0.313253012048193	-0.614457831325301	10.0602409638554	0.156958920907419	0.0392397302268547	9.86879215205395	3966.30036630037	128.0	14.5808537301446	15.3129363433047	0.763358778625954	0.641221374045801	0.274809160305344	-0.250909090909091	0.0981818181818182	-0.0887755102040816	101.322861863633	32.0891612441978	
1501507387407.81	0.313253012048193	-0.626506024096386	10.0602409638554	0.176578786020846	-0.00980993255671367	9.91784181483752	3967.76556776557	128.0	14.689444862538	15.3217832631012	0.763358778625954	0.580152671755725	0.229007633587786	-0.252727272727273	0.107272727272727	-0.0918367346938776	101.328796606939	32.0891612441978	
1501507387427.34	0.313253012048193	-0.614457831325301	10.0481927710843	0.147148988350705	0.0196198651134273	9.87860208461067	3945.78754578755	128.0	14.5853252711286	15.3238267092498	0.610687022900763	0.763358778625954	0.137404580152672	-0.256363636363636	0.111818181818182	-0.0826530612244898	101.328796606939	32.0891612441978	
1501507387446.87	0.313253012048193	-0.602409638554217	10.0602409638554	0.127529123237278	0.00980993255671367	9.85898221949724	3972.16117216117	128.0	14.6898295112248	15.3105563295551	0.778625954198473	0.717557251908397	-0.0152671755725191	-0.25	0.110909090909091	-0.0887755102040816	101.328796606939	32.0891612441978	
1501507387466.4	0.313253012048193	-0.590361445783133	10.0602409638554	0.176578786020846	-0.0196198651134273	9.88841201716738	3978.02197802198	128.0	14.8308994171102	15.3248844931385	0.763358778625954	0.748091603053435	-0.0152671755725191	-0.256363636363636	0.118181818181818	-0.076530612244898	101.328796606939	32.0891612441978	
1501507387485.93	0.289156626506024	-0.602409638554217	10.0722891566265	0.147148988350705	0.029429797670141	9.81974248927039	3978.02197802198	128.0	14.6919210384593	15.318633951978	0.687022900763359	0.854961832061069	0.106870229007634	-0.255454545454545	0.0981818181818182	-0.0908163265306122	101.325829234899	32.0891612441978	
1501507387505.46	0.313253012048193	-0.590361445783133	10.0602409638554	0.117719190680564	0.0490496627835684	9.83936235438381	3960.43956043956	128.0	14.8343131742056	15.3329380750185	0.67175572519084	0.763358778625954	-0.0305343511450382	-0.25	0.104545454545455	-0.0836734693877551	101.322861863633	32.0891612441978	
1501507387524.99	0.325301204819277	-0.602409638554217	10.0602409638554	0.166768853464132	0.0196198651134273	9.92765174739424	3935.53113553113	128.0	14.6925941736612	15.3067819643158	0.656488549618321	0.793893129770992	0.0305343511450382	-0.246363636363636	0.122727272727273	-0.0724489795918367	101.322861863633	32.0891612441978	
1501507387544.52	0.325301204819277	-0.614457831325301	10.0481927710843	0.166768853464132	0.00980993255671367	9.89822194972409	3963.36996336996	128.0	14.8369576339274	15.3225766010177	0.625954198473282	0.67175572519084	0.16793893129771	-0.257272727272727	0.113636363636364	-0.0816326530612245	101.328796606939	32.0891612441978	
1501507387564.05	0.313253012048193	-0.602409638554217	10.0481927710843	0.137339055793991	0.029429797670141	9.89822194972409	3957.50915750916	128.0	14.6931230656055	15.3372413322021	0.748091603053435	0.641221374045801	0.0	-0.239090909090909	0.117272727272727	-0.0826530612244898	101.325829234899	32.0891612441978	
1501507387583.58	0.313253012048193	-0.602409638554217	10.0602409638554	0.127529123237278	0.00980993255671367	9.86879215205395	3975.09157509157	128.0	14.8345535796349	15.324740249881	0.793893129770992	0.793893129770992	0.137404580152672	-0.255454545454545	0.0963636363636364	-0.089795918367347	101.334731353348	32.0891612441978	
1501507387603.11	0.301204819277108	-0.602409638554217	10.0361445783133	0.137339055793991	0.00980993255671367	9.80993255671367	3967.76556776557	128.0	14.6927143763758	15.3395011432371	0.717557251908397	0.580152671755725	0.183206106870229	-0.248181818181818	0.122727272727273	-0.089795918367347	101.322861863633	32.0891612441978	
1501507387622.64	0.325301204819277	-0.614457831325301	10.0722891566265	0.10790925812385	0.029429797670141	9.85898221949724	3986.81318681319	128.0	14.8361642960108	15.3355344536544	0.854961832061069	0.717557251908397	0.16793893129771	-0.250909090909091	0.1	-0.089795918367347	101.322861863633	32.0891612441978	
1501507387642.17	0.301204819277108	-0.602409638554217	10.0602409638554	0.137339055793991	0.029429797670141	9.86879215205395	3972.16117216117	128.0	14.8249373624648	15.3524830364167	0.656488549618321	0.687022900763359	0.122137404580153	-0.256363636363636	0.105454545454545	-0.0846938775510204	101.325829234899	32.0891612441978	
1501507387661.7	0.313253012048193	-0.614457831325301	10.0602409638554	0.176578786020846	0.0196198651134273	9.85898221949724	3954.57875457875	128.0	14.8363566203543	15.3492616036647	0.809160305343512	0.82442748091603	0.152671755725191	-0.258181818181818	0.115454545454545	-0.0806122448979592	101.322861863633	32.0891612441978	
1501507387681.23	0.325301204819277	-0.590361445783133	10.0602409638554	0.147148988350705	-0.00980993255671367	9.83936235438381	3979.48717948718	128.0	14.8264278761261	15.3362075888563	0.870229007633588	0.564885496183206	0.0916030534351145	-0.250909090909091	0.0981818181818182	-0.0887755102040816	101.319637500209	32.07752978016	
1501507387700.76	0.313253012048193	-0.602409638554217	10.0602409638554	0.176578786020846	0.00980993255671367	9.83936235438381	3967.76556776557	128.0	14.8377750123868	15.3509204011266	0.67175572519084	0.717557251908397	0.106870229007634	-0.243636363636364	0.139090909090909	-0.0755102040816327	101.328539395507	32.07752978016	
1501507387720.29	0.301204819277108	-0.590361445783133	10.0602409638554	0.137339055793991	0.0196198651134273	9.87860208461067	3966.30036630037	128.0	14.8304426467946	15.3474345224024	0.717557251908397	0.625954198473282	0.0	-0.251818181818182	0.118181818181818	-0.089795918367347	101.319637500209	32.07752978016	
1501507387739.82	0.301204819277108	-0.602409638554217	10.0843373493976	0.127529123237278	0.0196198651134273	9.93746167995095	3979.48717948718	128.0	14.8387606746468	15.3402704406107	0.564885496183206	0.702290076335878	0.106870229007634	-0.251818181818182	0.0981818181818182	-0.0887755102040816	101.322604797866	32.07752978016	
1501507387759.35	0.289156626506024	-0.614457831325301	10.0722891566265	0.127529123237278	0.0	9.87860208461067	3975.09157509157	128.0	14.8311638630824	15.3265673311433	0.870229007633588	0.702290076335878	0.198473282442748	-0.255454545454545	0.107272727272727	-0.0806122448979592	101.325572096298	32.07752978016	
1501507387778.88	0.325301204819277	-0.602409638554217	9.97590361445783	0.156958920907419	-0.0196198651134273	9.86879215205395	3986.81318681319	128.0	14.6812710779434	15.353348495962	0.809160305343512	0.717557251908397	0.0763358778625954	-0.257272727272727	0.112727272727273	-0.0826530612244898	101.33150669549	32.07752978016	
