Shimmer_001	Shimmer_001	Shimmer_001	Shimmer_001	Shimmer_001	Shimmer_001	Shimmer_001	Shimmer_001	
Accel_LN_Z	Accel_LN_Z	Accel_LN_Y	Accel_LN_Y	Timestamp	Timestamp	Accel_LN_X	Accel_LN_X	
UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	
no_units	m/(s^2)	no_units	m/(s^2)	Ticks	ms	m/(s^2)	no_units	
2893.0	-10.19277108433735	2268.0	-24.27710843373494	999464.0	1566501.1291503906	-2.662650602409639	4062.0	
3626.0	-19.02409638554217	6.0	-24.27710843373494	1032232.0	1567501.1291503906	24.590361445783135	4062.0	
3561.0	-18.240963855421686	2244.0	-24.30120481927711	1065000.0	1568501.1291503906	-2.3734939759036147	4064.0	
2434.0	-4.662650602409639	1969.0	-24.27710843373494	1097768.0	1569501.1291503906	0.9397590361445783	4062.0	
2307.0	-3.132530120481928	1960.0	-24.289156626506024	1130536.0	1570501.1291503906	1.0481927710843375	4063.0	
3551.0	-18.120481927710845	1555.0	-24.27710843373494	1163304.0	1571501.1291503906	5.927710843373494	4062.0	
3010.0	-11.602409638554217	2485.0	-24.30120481927711	1196072.0	1572501.1291503906	-5.27710843373494	4064.0	
3112.0	-12.83132530120482	2286.0	-24.30120481927711	1228840.0	1573501.1291503906	-2.879518072289157	4064.0	
2733.0	-8.265060240963855	2637.0	-24.289156626506024	1261608.0	1574501.1291503906	-7.1084337349397595	4063.0	
2519.0	-5.686746987951808	2319.0	-24.30120481927711	1294376.0	1575501.1291503906	-3.27710843373494	4064.0	
3067.0	-12.289156626506024	2235.0	-24.27710843373494	1327144.0	1576501.1291503906	-2.2650602409638556	4062.0	
3017.0	-11.686746987951809	2107.0	-24.27710843373494	1359912.0	1577501.1291503906	-0.7228915662650602	4062.0	
3552.0	-18.132530120481928	2284.0	-24.27710843373494	1392680.0	1578501.1291503906	-2.855421686746988	4062.0	
2344.0	-3.5783132530120483	1918.0	-24.27710843373494	1425448.0	1579501.1291503906	1.5542168674698795	4062.0	
2278.0	-2.783132530120482	1902.0	-24.27710843373494	1458216.0	1580501.1291503906	1.746987951807229	4062.0	
3907.0	-22.40963855421687	2289.0	-24.27710843373494	1490984.0	1581501.1291503906	-2.91566265060241	4062.0	
3204.0	-13.93975903614458	2445.0	-24.289156626506024	1523752.0	1582501.1291503906	-4.795180722891566	4063.0	
3477.0	-17.228915662650603	2276.0	-24.289156626506024	1556520.0	1583501.1291503906	-2.7590361445783134	4063.0	
2572.0	-6.325301204819278	2250.0	-24.289156626506024	1589288.0	1584501.1291503906	-2.4457831325301207	4063.0	
2656.0	-7.337349397590362	2269.0	-24.289156626506024	1622056.0	1585501.1291503906	-2.674698795180723	4063.0	
2657.0	-7.349397590361447	2157.0	-24.27710843373494	1654824.0	1586501.1291503906	-1.3253012048192772	4062.0	
3561.0	-18.240963855421686	3330.0	-24.313253012048193	1687592.0	1587501.1291503906	-15.457831325301205	4065.0	
2768.0	-8.686746987951807	2383.0	-24.27710843373494	1720360.0	1588501.1291503906	-4.048192771084338	4062.0	
2114.0	-0.8072289156626506	1970.0	-24.27710843373494	1753128.0	1589501.1291503906	0.9277108433734941	4062.0	
2525.0	-5.759036144578314	1918.0	-24.27710843373494	1785896.0	1590501.1291503906	1.5542168674698795	4062.0	
3435.0	-16.722891566265062	2460.0	-24.289156626506024	1818664.0	1591501.1291503906	-4.975903614457832	4063.0	
3080.0	-12.44578313253012	2256.0	-24.289156626506024	1851432.0	1592501.1291503906	-2.5180722891566267	4063.0	
2966.0	-11.072289156626507	2396.0	-24.289156626506024	1884200.0	1593501.1291503906	-4.204819277108434	4063.0	
2555.0	-6.120481927710844	2233.0	-24.289156626506024	1916968.0	1594501.1291503906	-2.240963855421687	4063.0	
2829.0	-9.421686746987952	2220.0	-24.289156626506024	1949736.0	1595501.1291503906	-2.0843373493975905	4063.0	
3505.0	-17.566265060240966	198.0	-24.265060240963855	1982504.0	1596501.1291503906	22.27710843373494	4061.0	
3519.0	-17.734939759036145	2267.0	-24.289156626506024	2015272.0	1597501.1291503906	-2.6506024096385543	4063.0	
2397.0	-4.216867469879518	2208.0	-24.27710843373494	2048040.0	1598501.1291503906	-1.9397590361445785	4062.0	
2408.0	-4.349397590361446	1987.0	-24.289156626506024	2080808.0	1599501.1291503906	0.7228915662650602	4063.0	
3519.0	-17.734939759036145	2264.0	-24.289156626506024	2113576.0	1600501.1291503906	-2.6144578313253013	4063.0	
3248.0	-14.46987951807229	2352.0	-24.30120481927711	2146344.0	1601501.1291503906	-3.6746987951807233	4064.0	
2870.0	-9.91566265060241	2438.0	-24.289156626506024	2179112.0	1602501.1291503906	-4.710843373493976	4063.0	
2515.0	-5.63855421686747	2273.0	-24.289156626506024	2211880.0	1603501.1291503906	-2.7228915662650603	4063.0	
2720.0	-8.108433734939759	2235.0	-24.30120481927711	2244648.0	1604501.1291503906	-2.2650602409638556	4064.0	
3335.0	-15.518072289156628	806.0	-24.289156626506024	2277416.0	1605501.1291503906	14.951807228915664	4063.0	
3875.0	-22.02409638554217	2504.0	-24.30120481927711	2310184.0	1606501.1291503906	-5.506024096385542	4064.0	
2443.0	-4.771084337349397	2109.0	-24.265060240963855	2342952.0	1607501.1291503906	-0.746987951807229	4061.0	
2263.0	-2.602409638554217	1906.0	-24.27710843373494	2375720.0	1608501.1291503906	1.6987951807228916	4062.0	
3384.0	-16.10843373493976	2374.0	-24.289156626506024	2408488.0	1609501.1291503906	-3.9397590361445785	4063.0	
3377.0	-16.02409638554217	2514.0	-24.289156626506024	2441256.0	1610501.1291503906	-5.626506024096386	4063.0	
2902.0	-10.301204819277109	2347.0	-24.27710843373494	2474024.0	1611501.1291503906	-3.6144578313253013	4062.0	
2685.0	-7.686746987951808	2307.0	-24.27710843373494	2506792.0	1612501.1291503906	-3.132530120481928	4062.0	
2820.0	-9.313253012048193	2268.0	-24.27710843373494	2539560.0	1613501.1291503906	-2.662650602409639	4062.0	
3140.0	-13.168674698795181	2207.0	-24.27710843373494	2572328.0	1614501.1291503906	-1.927710843373494	4062.0	
3530.0	-17.867469879518072	2240.0	-24.265060240963855	2605096.0	1615501.1291503906	-2.325301204819277	4061.0	
2662.0	-7.409638554216868	2162.0	-24.27710843373494	2637864.0	1616501.1291503906	-1.385542168674699	4062.0	
2324.0	-3.3373493975903616	2026.0	-24.27710843373494	2670632.0	1617501.1291503906	0.2530120481927711	4062.0	
2322.0	-3.313253012048193	1875.0	-24.27710843373494	2703400.0	1618501.1291503906	2.072289156626506	4062.0	
3183.0	-13.686746987951809	2581.0	-24.289156626506024	2736168.0	1619501.1291503906	-6.433734939759036	4063.0	
2322.0	-3.313253012048193	1875.0	-24.27710843373494	2768936.0	1620501.1291503906	2.072289156626506	4062.0	
2859.0	-9.783132530120483	2335.0	-24.289156626506024	2801704.0	1621501.1291503906	-3.4698795180722892	4063.0	
2673.0	-7.542168674698796	2365.0	-24.289156626506024	2834472.0	1622501.1291503906	-3.8313253012048194	4063.0	
2849.0	-9.66265060240964	2174.0	-24.27710843373494	2867240.0	1623501.1291503906	-1.530120481927711	4062.0	
2304.0	-3.096385542168675	2209.0	-24.27710843373494	2900008.0	1624501.1291503906	-1.9518072289156627	4062.0	
2792.0	-8.975903614457831	2158.0	-24.30120481927711	2932776.0	1625501.1291503906	-1.3373493975903614	4064.0	
3966.0	-23.120481927710845	3042.0	-24.27710843373494	2965544.0	1626501.1291503906	-11.987951807228916	4062.0	
2178.0	-1.5783132530120483	1976.0	-24.27710843373494	2998312.0	1627501.1291503906	0.855421686746988	4062.0	
2736.0	-8.301204819277109	990.0	-24.265060240963855	3031080.0	1628501.1291503906	12.734939759036145	4061.0	
2192.0	-1.746987951807229	2532.0	-24.30120481927711	3063848.0	1629501.1291503906	-5.843373493975904	4064.0	
2679.0	-7.614457831325302	2348.0	-24.30120481927711	3096616.0	1630501.1291503906	-3.626506024096386	4064.0	
2783.0	-8.867469879518072	2161.0	-24.289156626506024	3129384.0	1631501.1291503906	-1.3734939759036144	4063.0	
2768.0	-8.686746987951807	2253.0	-24.289156626506024	3162152.0	1632501.1291503906	-2.4819277108433737	4063.0	
3160.0	-13.409638554216869	3178.0	-24.313253012048193	3194920.0	1633501.1291503906	-13.626506024096386	4065.0	
2648.0	-7.240963855421687	2087.0	-24.289156626506024	3227688.0	1634501.1291503906	-0.4819277108433735	4063.0	
2436.0	-4.686746987951808	1876.0	-24.289156626506024	3260456.0	1635501.1291503906	2.060240963855422	4063.0	
3860.0	-21.843373493975903	2563.0	-24.289156626506024	3293224.0	1636501.1291503906	-6.216867469879518	4063.0	
3109.0	-12.795180722891567	2424.0	-24.30120481927711	3325992.0	1637501.1291503906	-4.542168674698796	4064.0	
3097.0	-12.650602409638555	2757.0	-24.289156626506024	3358760.0	1638501.1291503906	-8.55421686746988	4063.0	
3109.0	-12.795180722891567	2424.0	-24.30120481927711	3391528.0	1639501.1291503906	-4.542168674698796	4064.0	
2797.0	-9.036144578313253	2892.0	-24.313253012048193	3457064.0	1641501.1291503906	-10.180722891566266	4065.0	
2729.0	-8.216867469879519	1931.0	-24.27710843373494	3489832.0	1642501.1291503906	1.3975903614457832	4062.0	
2531.0	-5.83132530120482	1557.0	-24.27710843373494	3522600.0	1643501.1291503906	5.903614457831326	4062.0	
2803.0	-9.10843373493976	2282.0	-24.289156626506024	3555368.0	1644501.1291503906	-2.8313253012048194	4063.0	
2871.0	-9.927710843373495	2465.0	-24.289156626506024	3588136.0	1645501.1291503906	-5.0361445783132535	4063.0	
2934.0	-10.686746987951809	2468.0	-24.27710843373494	3620904.0	1646501.1291503906	-5.072289156626506	4062.0	
2409.0	-4.36144578313253	2080.0	-24.27710843373494	3653672.0	1647501.1291503906	-0.39759036144578314	4062.0	
4001.0	-23.542168674698797	133.0	-24.265060240963855	3686440.0	1648501.1291503906	23.060240963855424	4061.0	
2056.0	-0.10843373493975904	2268.0	-24.30120481927711	3719208.0	1649501.1291503906	-2.662650602409639	4064.0	
2362.0	-3.7951807228915664	1940.0	-24.27710843373494	3751976.0	1650501.1291503906	1.2891566265060241	4062.0	
2105.0	-0.6987951807228916	818.0	-24.27710843373494	3784744.0	1651501.1291503906	14.807228915662652	4062.0	
1990.0	0.6867469879518072	2167.0	-24.289156626506024	3817512.0	1652501.1291503906	-1.4457831325301205	4063.0	
2872.0	-9.93975903614458	2244.0	-24.289156626506024	3850280.0	1653501.1291503906	-2.3734939759036147	4063.0	
2721.0	-8.120481927710843	2284.0	-24.27710843373494	3883048.0	1654501.1291503906	-2.855421686746988	4062.0	
2534.0	-5.867469879518072	2058.0	-24.289156626506024	3915816.0	1655501.1291503906	-0.13253012048192772	4063.0	
2609.0	-6.771084337349398	2212.0	-24.289156626506024	3948584.0	1656501.1291503906	-1.9879518072289157	4063.0	
2743.0	-8.3855421686747	2939.0	-24.30120481927711	3981352.0	1657501.1291503906	-10.74698795180723	4064.0	
2569.0	-6.289156626506024	1964.0	-24.27710843373494	4014120.0	1658501.1291503906	1.0	4062.0	
2201.0	-1.8554216867469882	2010.0	-24.27710843373494	4046888.0	1659501.1291503906	0.44578313253012053	4062.0	
3921.0	-22.57831325301205	2555.0	-24.27710843373494	4079656.0	1660501.1291503906	-6.120481927710844	4062.0	
2891.0	-10.168674698795181	2963.0	-24.313253012048193	4112424.0	1661501.1291503906	-11.036144578313253	4065.0	
3005.0	-11.542168674698797	2503.0	-24.30120481927711	4145192.0	1662501.1291503906	-5.493975903614458	4064.0	
2705.0	-7.927710843373494	2166.0	-24.289156626506024	4177960.0	1663501.1291503906	-1.4337349397590362	4063.0	
2572.0	-6.325301204819278	1763.0	-24.27710843373494	4210728.0	1664501.1291503906	3.421686746987952	4062.0	
2750.0	-8.46987951807229	1991.0	-24.289156626506024	4243496.0	1665501.1291503906	0.674698795180723	4063.0	
2781.0	-8.843373493975903	2042.0	-24.289156626506024	4276264.0	1666501.1291503906	0.060240963855421686	4063.0	
2648.0	-7.240963855421687	2091.0	-24.289156626506024	4309032.0	1667501.1291503906	-0.5301204819277109	4063.0	
3591.0	-18.602409638554217	1577.0	-24.289156626506024	4341800.0	1668501.1291503906	5.662650602409639	4063.0	
2033.0	0.16867469879518074	2546.0	-24.30120481927711	4374568.0	1669501.1291503906	-6.0120481927710845	4064.0	
2707.0	-7.951807228915663	2418.0	-24.289156626506024	4407336.0	1670501.1291503906	-4.46987951807229	4063.0	
2731.0	-8.240963855421688	2541.0	-24.27710843373494	4440104.0	1671501.1291503906	-5.951807228915663	4062.0	
2535.0	-5.879518072289157	1937.0	-24.265060240963855	4472872.0	1672501.1291503906	1.3253012048192772	4061.0	
2835.0	-9.493975903614459	1704.0	-24.27710843373494	4505640.0	1673501.1291503906	4.132530120481928	4062.0	
2858.0	-9.771084337349398	2696.0	-24.289156626506024	4538408.0	1674501.1291503906	-7.819277108433735	4063.0	
2414.0	-4.421686746987952	1960.0	-24.27710843373494	4571176.0	1675501.1291503906	1.0481927710843375	4062.0	
1858.0	2.27710843373494	1391.0	-24.27710843373494	4603944.0	1676501.1291503906	7.903614457831326	4062.0	
2178.0	-1.5783132530120483	2346.0	-24.289156626506024	4636712.0	1677501.1291503906	-3.6024096385542173	4063.0	
3125.0	-12.987951807228916	2324.0	-24.289156626506024	4669480.0	1678501.1291503906	-3.3373493975903616	4063.0	
3753.0	-20.55421686746988	2793.0	-24.27710843373494	4702248.0	1679501.1291503906	-8.987951807228916	4062.0	
3125.0	-12.987951807228916	2324.0	-24.289156626506024	4735016.0	1680501.1291503906	-3.3373493975903616	4063.0	
2839.0	-9.542168674698795	2075.0	-24.265060240963855	4767784.0	1681501.1291503906	-0.3373493975903615	4061.0	
2985.0	-11.301204819277109	1756.0	-24.27710843373494	4800552.0	1682501.1291503906	3.5060240963855422	4062.0	
3880.0	-22.084337349397593	2647.0	-24.27710843373494	4833320.0	1683501.1291503906	-7.228915662650603	4062.0	
2233.0	-2.240963855421687	1931.0	-24.27710843373494	4866088.0	1684501.1291503906	1.3975903614457832	4062.0	
3087.0	-12.530120481927712	1371.0	-24.265060240963855	4898856.0	1685501.1291503906	8.144578313253012	4061.0	
3179.0	-13.63855421686747	2384.0	-24.30120481927711	4931624.0	1686501.1291503906	-4.0602409638554215	4064.0	
3257.0	-14.578313253012048	2647.0	-24.30120481927711	4964392.0	1687501.1291503906	-7.228915662650603	4064.0	
2702.0	-7.891566265060241	2008.0	-24.289156626506024	4997160.0	1688501.1291503906	0.46987951807228917	4063.0	
2479.0	-5.204819277108434	2076.0	-24.27710843373494	5029928.0	1689501.1291503906	-0.3493975903614458	4062.0	
2777.0	-8.795180722891567	2855.0	-24.30120481927711	5062696.0	1690501.1291503906	-9.734939759036145	4064.0	
2330.0	-3.4096385542168677	1995.0	-24.27710843373494	5095464.0	1691501.1291503906	0.6265060240963856	4062.0	
2227.0	-2.168674698795181	1371.0	-24.27710843373494	5128232.0	1692501.1291503906	8.144578313253012	4062.0	
2179.0	-1.5903614457831325	2964.0	-24.32530120481928	5161000.0	1693501.1291503906	-11.048192771084338	4066.0	
2679.0	-7.614457831325302	2445.0	-24.289156626506024	5193768.0	1694501.1291503906	-4.795180722891566	4063.0	
2735.0	-8.289156626506024	1883.0	-24.27710843373494	5226536.0	1695501.1291503906	1.9759036144578315	4062.0	
2414.0	-4.421686746987952	1891.0	-24.289156626506024	5259304.0	1696501.1291503906	1.8795180722891567	4063.0	
3236.0	-14.325301204819278	2511.0	-24.30120481927711	5292072.0	1697501.1291503906	-5.590361445783133	4064.0	
2591.0	-6.55421686746988	1883.0	-24.27710843373494	5324840.0	1698501.1291503906	1.9759036144578315	4062.0	
2334.0	-3.457831325301205	1902.0	-24.289156626506024	5357608.0	1699501.1291503906	1.746987951807229	4063.0	
3504.0	-17.55421686746988	2177.0	-24.289156626506024	5390376.0	1700501.1291503906	-1.566265060240964	4063.0	
3100.0	-12.686746987951809	2459.0	-24.289156626506024	5423144.0	1701501.1291503906	-4.963855421686747	4063.0	
3159.0	-13.397590361445785	2457.0	-24.27710843373494	5455912.0	1702501.1291503906	-4.9397590361445785	4062.0	
2807.0	-9.156626506024097	2024.0	-24.27710843373494	5488680.0	1703501.1291503906	0.27710843373493976	4062.0	
3023.0	-11.759036144578314	1629.0	-24.265060240963855	5521448.0	1704501.1291503906	5.0361445783132535	4061.0	
3534.0	-17.91566265060241	2363.0	-24.289156626506024	5554216.0	1705501.1291503906	-3.807228915662651	4063.0	
2506.0	-5.530120481927711	1907.0	-24.265060240963855	5586984.0	1706501.1291503906	1.6867469879518073	4061.0	
2958.0	-10.975903614457831	1282.0	-24.265060240963855	5619752.0	1707501.1291503906	9.216867469879519	4061.0	
2460.0	-4.975903614457832	2853.0	-24.30120481927711	5652520.0	1708501.1291503906	-9.710843373493976	4064.0	
2992.0	-11.3855421686747	2369.0	-24.289156626506024	5685288.0	1709501.1291503906	-3.879518072289157	4063.0	
2705.0	-7.927710843373494	2431.0	-24.27710843373494	5718056.0	1710501.1291503906	-4.626506024096386	4062.0	
2372.0	-3.91566265060241	1991.0	-24.265060240963855	5750824.0	1711501.1291503906	0.674698795180723	4061.0	
2916.0	-10.46987951807229	1934.0	-24.27710843373494	5783592.0	1712501.1291503906	1.3614457831325302	4062.0	
2599.0	-6.650602409638554	1774.0	-24.27710843373494	5816360.0	1713501.1291503906	3.289156626506024	4062.0	
2282.0	-2.8313253012048194	1947.0	-24.27710843373494	5849128.0	1714501.1291503906	1.2048192771084338	4062.0	
3846.0	-21.674698795180724	2383.0	-24.27710843373494	5881896.0	1715501.1291503906	-4.048192771084338	4062.0	
2645.0	-7.2048192771084345	2953.0	-24.30120481927711	5914664.0	1716501.1291503906	-10.91566265060241	4064.0	
3118.0	-12.903614457831326	2582.0	-24.30120481927711	5947432.0	1717501.1291503906	-6.445783132530121	4064.0	
2676.0	-7.578313253012048	2380.0	-24.289156626506024	5980200.0	1718501.1291503906	-4.0120481927710845	4063.0	
2521.0	-5.710843373493976	1567.0	-24.265060240963855	6012968.0	1719501.1291503906	5.783132530120482	4061.0	
2391.0	-4.144578313253012	2231.0	-24.289156626506024	6045736.0	1720501.1291503906	-2.216867469879518	4063.0	
2439.0	-4.72289156626506	1917.0	-24.27710843373494	6078504.0	1721501.1291503906	1.566265060240964	4062.0	
2096.0	-0.5903614457831325	667.0	-24.265060240963855	6111272.0	1722501.1291503906	16.626506024096386	4061.0	
3627.0	-19.036144578313255	3044.0	-24.30120481927711	6144040.0	1723501.1291503906	-12.012048192771084	4064.0	
3016.0	-11.674698795180724	2289.0	-24.289156626506024	6176808.0	1724501.1291503906	-2.91566265060241	4063.0	
2299.0	-3.036144578313253	2137.0	-24.27710843373494	6209576.0	1725501.1291503906	-1.0843373493975905	4062.0	
2326.0	-3.36144578313253	1692.0	-24.27710843373494	6242344.0	1726501.1291503906	4.27710843373494	4062.0	
2400.0	-4.253012048192772	2180.0	-24.30120481927711	6275112.0	1727501.1291503906	-1.602409638554217	4064.0	
2415.0	-4.433734939759036	2153.0	-24.289156626506024	6307880.0	1728501.1291503906	-1.2771084337349399	4063.0	
2374.0	-3.9397590361445785	2048.0	-24.27710843373494	6340648.0	1729501.1291503906	-0.012048192771084338	4062.0	
3891.0	-22.21686746987952	2232.0	-24.289156626506024	6373416.0	1730501.1291503906	-2.2289156626506026	4063.0	
2902.0	-10.301204819277109	2427.0	-24.289156626506024	6406184.0	1731501.1291503906	-4.578313253012048	4063.0	
2906.0	-10.349397590361447	2324.0	-24.27710843373494	6438952.0	1732501.1291503906	-3.3373493975903616	4062.0	
2294.0	-2.9759036144578315	1987.0	-24.27710843373494	6471720.0	1733501.1291503906	0.7228915662650602	4062.0	
2912.0	-10.421686746987952	2361.0	-24.289156626506024	6504488.0	1734501.1291503906	-3.7831325301204823	4063.0	
2407.0	-4.337349397590362	1946.0	-24.27710843373494	6537256.0	1735501.1291503906	1.216867469879518	4062.0	
2625.0	-6.963855421686747	1031.0	-24.27710843373494	6570024.0	1736501.1291503906	12.240963855421688	4062.0	
2540.0	-5.9397590361445785	2872.0	-24.30120481927711	6602792.0	1737501.1291503906	-9.93975903614458	4064.0	
3288.0	-14.951807228915664	2364.0	-24.289156626506024	6635560.0	1738501.1291503906	-3.8192771084337354	4063.0	
2613.0	-6.819277108433735	1934.0	-24.27710843373494	6668328.0	1739501.1291503906	1.3614457831325302	4062.0	
3288.0	-14.951807228915664	2364.0	-24.289156626506024	6701096.0	1740501.1291503906	-3.8192771084337354	4063.0	
3930.0	-22.686746987951807	2805.0	-24.27710843373494	6733864.0	1741501.1291503906	-9.132530120481928	4062.0	
2247.0	-2.4096385542168677	1605.0	-24.27710843373494	6766632.0	1742501.1291503906	5.325301204819278	4062.0	
3703.0	-19.951807228915662	2532.0	-24.289156626506024	6799400.0	1743501.1291503906	-5.843373493975904	4063.0	
3047.0	-12.048192771084338	2183.0	-24.289156626506024	6832168.0	1744501.1291503906	-1.63855421686747	4063.0	
2929.0	-10.626506024096386	1956.0	-24.27710843373494	6864936.0	1745501.1291503906	1.0963855421686748	4062.0	
2654.0	-7.313253012048193	1925.0	-24.27710843373494	6897704.0	1746501.1291503906	1.4698795180722892	4062.0	
3201.0	-13.903614457831326	2750.0	-24.313253012048193	6930472.0	1747501.1291503906	-8.46987951807229	4065.0	
2516.0	-5.650602409638554	1875.0	-24.289156626506024	6963240.0	1748501.1291503906	2.072289156626506	4063.0	
3371.0	-15.951807228915664	857.0	-24.27710843373494	6996008.0	1749501.1291503906	14.337349397590362	4062.0	
2755.0	-8.530120481927712	2784.0	-24.30120481927711	7028776.0	1750501.1291503906	-8.879518072289157	4064.0	
2806.0	-9.144578313253012	2386.0	-24.27710843373494	7061544.0	1751501.1291503906	-4.0843373493975905	4062.0	
2503.0	-5.493975903614458	2124.0	-24.265060240963855	7094312.0	1752501.1291503906	-0.9277108433734941	4061.0	
2208.0	-1.9397590361445785	15.0	-24.24096385542169	7127080.0	1753501.1291503906	24.481927710843376	4059.0	
2407.0	-4.337349397590362	2373.0	-24.313253012048193	7159848.0	1754501.1291503906	-3.927710843373494	4065.0	
2379.0	-4.0	1982.0	-24.27710843373494	7192616.0	1755501.1291503906	0.783132530120482	4062.0	
3819.0	-21.34939759036145	2336.0	-24.27710843373494	7225384.0	1756501.1291503906	-3.4819277108433737	4062.0	
3073.0	-12.361445783132531	2459.0	-24.30120481927711	7258152.0	1757501.1291503906	-4.963855421686747	4064.0	
3255.0	-14.554216867469881	2492.0	-24.289156626506024	7290920.0	1758501.1291503906	-5.36144578313253	4063.0	
2550.0	-6.060240963855422	1699.0	-24.27710843373494	7323688.0	1759501.1291503906	4.19277108433735	4062.0	
2779.0	-8.819277108433736	1839.0	-24.289156626506024	7356456.0	1760501.1291503906	2.5060240963855422	4063.0	
3625.0	-19.012048192771086	1964.0	-24.27710843373494	7389224.0	1761501.1291503906	1.0	4062.0	
2180.0	-1.602409638554217	1743.0	-24.27710843373494	7421992.0	1762501.1291503906	3.662650602409639	4062.0	
3958.0	-23.02409638554217	933.0	-24.265060240963855	7454760.0	1763501.1291503906	13.421686746987952	4061.0	
2490.0	-5.337349397590362	2975.0	-24.289156626506024	7487528.0	1764501.1291503906	-11.180722891566266	4063.0	
3318.0	-15.313253012048193	2585.0	-24.289156626506024	7520296.0	1765501.1291503906	-6.481927710843374	4063.0	
2806.0	-9.144578313253012	2170.0	-24.27710843373494	7553064.0	1766501.1291503906	-1.4819277108433735	4062.0	
2925.0	-10.578313253012048	1738.0	-24.265060240963855	7585832.0	1767501.1291503906	3.7228915662650603	4061.0	
2758.0	-8.566265060240964	1937.0	-24.27710843373494	7618600.0	1768501.1291503906	1.3253012048192772	4062.0	
2560.0	-6.1807228915662655	1783.0	-24.27710843373494	7651368.0	1769501.1291503906	3.180722891566265	4062.0	
3075.0	-12.3855421686747	836.0	-24.27710843373494	7684136.0	1770501.1291503906	14.590361445783133	4062.0	
2758.0	-8.566265060240964	3007.0	-24.30120481927711	7716904.0	1771501.1291503906	-11.566265060240964	4064.0	
2820.0	-9.313253012048193	2492.0	-24.289156626506024	7749672.0	1772501.1291503906	-5.36144578313253	4063.0	
2747.0	-8.433734939759036	2112.0	-24.27710843373494	7782440.0	1773501.1291503906	-0.783132530120482	4062.0	
2800.0	-9.072289156626507	1697.0	-24.27710843373494	7815208.0	1774501.1291503906	4.216867469879518	4062.0	
2684.0	-7.674698795180723	2635.0	-24.30120481927711	7847976.0	1775501.1291503906	-7.0843373493975905	4064.0	
2361.0	-3.7831325301204823	1995.0	-24.27710843373494	7880744.0	1776501.1291503906	0.6265060240963856	4062.0	
2922.0	-10.542168674698797	3522.0	-24.30120481927711	7913512.0	1777501.1291503906	-17.7710843373494	4064.0	
2900.0	-10.27710843373494	2768.0	-24.30120481927711	7946280.0	1778501.1291503906	-8.686746987951807	4064.0	
2878.0	-10.012048192771084	2449.0	-24.289156626506024	7979048.0	1779501.1291503906	-4.843373493975903	4063.0	
2967.0	-11.084337349397591	2185.0	-24.289156626506024	8011816.0	1780501.1291503906	-1.6626506024096386	4063.0	
3655.0	-19.373493975903614	1469.0	-24.265060240963855	8044584.0	1781501.1291503906	6.963855421686747	4061.0	
3482.0	-17.289156626506024	2042.0	-24.27710843373494	8077352.0	1782501.1291503906	0.060240963855421686	4062.0	
2364.0	-3.8192771084337354	1462.0	-24.27710843373494	8110120.0	1783501.1291503906	7.048192771084338	4062.0	
2097.0	-0.6024096385542169	2143.0	-24.289156626506024	8142888.0	1784501.1291503906	-1.1566265060240966	4063.0	
2718.0	-8.084337349397591	2178.0	-24.30120481927711	8175656.0	1785501.1291503906	-1.5783132530120483	4064.0	
2602.0	-6.686746987951808	1987.0	-24.27710843373494	8208424.0	1786501.1291503906	0.7228915662650602	4062.0	
2650.0	-7.265060240963856	1864.0	-24.289156626506024	8241192.0	1787501.1291503906	2.204819277108434	4063.0	
2690.0	-7.746987951807229	2483.0	-24.30120481927711	8273960.0	1788501.1291503906	-5.253012048192772	4064.0	
2329.0	-3.397590361445783	1890.0	-24.289156626506024	8306728.0	1789501.1291503906	1.8915662650602412	4063.0	
2497.0	-5.421686746987952	879.0	-24.265060240963855	8339496.0	1790501.1291503906	14.072289156626507	4061.0	
2463.0	-5.0120481927710845	2774.0	-24.313253012048193	8372264.0	1791501.1291503906	-8.759036144578314	4065.0	
3250.0	-14.493975903614459	2311.0	-24.289156626506024	8405032.0	1792501.1291503906	-3.180722891566265	4063.0	
2852.0	-9.698795180722891	2111.0	-24.27710843373494	8437800.0	1793501.1291503906	-0.7710843373493976	4062.0	
2822.0	-9.337349397590362	1963.0	-24.265060240963855	8470568.0	1794501.1291503906	1.0120481927710845	4061.0	
2944.0	-10.807228915662652	2913.0	-24.30120481927711	8503336.0	1795501.1291503906	-10.433734939759036	4064.0	
2399.0	-4.240963855421687	1992.0	-24.27710843373494	8536104.0	1796501.1291503906	0.6626506024096386	4062.0	
2245.0	-2.3855421686746987	2307.0	-24.30120481927711	8568872.0	1797501.1291503906	-3.132530120481928	4064.0	
2964.0	-11.048192771084338	2440.0	-24.289156626506024	8601640.0	1798501.1291503906	-4.734939759036145	4063.0	
2668.0	-7.481927710843374	2034.0	-24.27710843373494	8634408.0	1799501.1291503906	0.1566265060240964	4062.0	
2964.0	-11.048192771084338	2440.0	-24.289156626506024	8667176.0	1800501.1291503906	-4.734939759036145	4063.0	
2429.0	-4.602409638554217	2369.0	-24.289156626506024	8699944.0	1801501.1291503906	-3.879518072289157	4063.0	
2368.0	-3.8674698795180724	1974.0	-24.27710843373494	8732712.0	1802501.1291503906	0.8795180722891567	4062.0	
3673.0	-19.590361445783135	1619.0	-24.27710843373494	8765480.0	1803501.1291503906	5.156626506024097	4062.0	
